,job_type,employment,race,exemption_exempt,exemption_non-exempt,ethnicity_no,ethnicity_yes,gender_female,gender_male,affiliation_AAM,affiliation_AAMD
21381,14,1,2,0,1,1,0,1,0,0,1
21382,14,1,2,0,1,1,0,1,0,0,1
21383,14,1,1,1,0,1,0,1,0,0,1
21384,14,1,2,1,0,1,0,1,0,0,1
21385,14,1,1,1,0,1,0,1,0,0,1
21386,18,1,1,1,0,1,0,0,1,0,1
21388,3,1,4,0,1,1,0,0,1,0,1
21389,3,1,2,0,1,1,0,0,1,0,1
21391,3,1,3,1,0,1,0,0,1,0,1
21392,17,1,2,0,1,1,0,0,1,0,1
21394,15,1,3,1,0,1,0,0,1,0,1
21396,14,1,2,1,0,1,0,0,1,0,1
21398,15,1,3,1,0,1,0,1,0,0,1
21399,4,1,1,1,0,1,0,1,0,0,1
21400,15,1,3,1,0,1,0,1,0,0,1
21401,15,1,1,1,0,1,0,1,0,0,1
21402,5,1,3,1,0,1,0,1,0,0,1
21403,15,1,1,1,0,1,0,0,1,0,1
21404,11,1,2,1,0,1,0,0,1,0,1
21406,3,1,1,1,0,1,0,0,1,0,1
21407,17,1,1,1,0,1,0,0,1,0,1
21408,15,1,3,1,0,1,0,0,1,0,1
21409,14,1,3,1,0,1,0,1,0,0,1
21410,15,1,2,1,0,1,0,0,1,0,1
21411,15,1,1,0,1,1,0,1,0,0,1
21412,15,1,3,1,0,1,0,1,0,0,1
21413,14,1,1,1,0,1,0,0,1,0,1
21414,15,1,1,1,0,1,0,1,0,0,1
21416,15,1,2,1,0,1,0,0,1,0,1
21417,15,1,3,1,0,1,0,0,1,0,1
21418,3,1,2,0,1,1,0,0,1,0,1
21419,3,1,2,1,0,1,0,0,1,0,1
21420,3,1,2,0,1,1,0,0,1,0,1
21421,3,1,2,0,1,1,0,0,1,0,1
21422,3,1,2,0,1,1,0,0,1,0,1
21423,3,1,2,0,1,1,0,0,1,0,1
21424,3,1,2,0,1,1,0,0,1,0,1
21425,3,1,2,0,1,1,0,1,0,0,1
21426,3,1,2,0,1,1,0,1,0,0,1
21427,3,1,2,0,1,1,0,0,1,0,1
21428,3,1,2,0,1,1,0,0,1,0,1
21429,3,1,2,0,1,1,0,0,1,0,1
21430,14,1,2,1,0,1,0,1,0,0,1
21431,8,1,2,0,1,1,0,1,0,0,1
21432,3,1,1,0,1,1,0,0,1,0,1
21433,1,1,2,1,0,1,0,0,1,0,1
21434,16,1,2,0,1,1,0,1,0,0,1
21435,16,1,1,0,1,1,0,0,1,0,1
21436,16,1,2,0,1,1,0,0,1,0,1
21439,1,1,1,1,0,1,0,0,1,0,1
21440,1,1,2,1,0,1,0,0,1,0,1
21441,1,1,2,0,1,1,0,0,1,0,1
21442,3,1,2,0,1,1,0,0,1,0,1
21443,1,1,1,1,0,1,0,1,0,0,1
21444,5,1,1,1,0,1,0,1,0,0,1
21445,5,1,1,1,0,1,0,0,1,0,1
21446,5,1,1,0,1,1,0,1,0,0,1
21447,5,1,3,0,1,1,0,1,0,0,1
21449,5,1,1,0,1,1,0,1,0,0,1
21450,5,1,1,0,1,1,0,1,0,0,1
21451,5,1,1,0,1,1,0,1,0,0,1
21452,5,1,3,0,1,1,0,1,0,0,1
21453,5,3,1,0,1,1,0,1,0,0,1
21454,5,1,1,0,1,1,0,1,0,0,1
21456,5,1,1,0,1,1,0,0,1,0,1
21457,5,1,1,0,1,1,0,0,1,0,1
21458,5,3,1,0,1,1,0,1,0,0,1
21459,5,3,1,0,1,1,0,1,0,0,1
21460,5,3,1,0,1,1,0,1,0,0,1
21461,5,3,1,0,1,1,0,0,1,0,1
21462,20,1,1,1,0,1,0,1,0,0,1
21463,5,1,1,1,0,1,0,1,0,0,1
21464,5,1,1,1,0,1,0,1,0,0,1
21465,5,1,1,1,0,1,0,0,1,0,1
21466,5,1,1,1,0,1,0,0,1,0,1
21467,5,1,1,1,0,1,0,0,1,0,1
21468,5,1,1,1,0,1,0,0,1,0,1
21469,5,1,1,1,0,1,0,1,0,0,1
21471,3,1,2,1,0,1,0,0,1,0,1
21473,3,1,2,0,1,1,0,0,1,0,1
21474,3,1,2,0,1,1,0,0,1,0,1
21475,3,1,1,0,1,1,0,0,1,0,1
21477,3,1,1,0,1,1,0,0,1,0,1
21479,3,1,1,1,0,1,0,0,1,0,1
21480,3,1,2,0,1,1,0,0,1,0,1
21481,3,1,1,0,1,1,0,0,1,0,1
21483,3,1,2,0,1,1,0,0,1,0,1
21484,3,1,2,0,1,1,0,0,1,0,1
21485,3,1,2,0,1,1,0,0,1,0,1
21486,3,1,2,0,1,1,0,0,1,0,1
21487,3,1,3,1,0,1,0,0,1,0,1
21488,3,1,3,1,0,1,0,0,1,0,1
21490,3,1,1,1,0,1,0,0,1,0,1
21491,5,1,1,0,1,1,0,0,1,0,1
21494,1,1,2,1,0,1,0,1,0,0,1
21495,1,1,1,1,0,1,0,1,0,0,1
21496,1,1,2,0,1,1,0,0,1,0,1
21497,17,1,5,1,0,1,0,1,0,0,1
21499,1,1,1,0,1,1,0,1,0,0,1
21500,2,1,1,1,0,1,0,0,1,0,1
21501,2,1,1,1,0,1,0,1,0,0,1
21502,2,1,1,1,0,1,0,1,0,0,1
21503,2,1,1,1,0,1,0,1,0,0,1
21504,2,1,1,1,0,1,0,1,0,0,1
21505,2,1,2,1,0,1,0,1,0,0,1
21506,2,1,1,1,0,1,0,1,0,0,1
21507,2,1,1,1,0,1,0,1,0,0,1
21508,2,1,1,1,0,1,0,1,0,0,1
21509,2,1,1,1,0,1,0,1,0,0,1
21510,2,1,1,1,0,1,0,1,0,0,1
21511,2,1,1,1,0,1,0,1,0,0,1
21512,2,1,1,1,0,1,0,1,0,0,1
21513,2,3,1,1,0,1,0,1,0,0,1
21514,2,3,1,1,0,1,0,1,0,0,1
21515,2,1,1,1,0,1,0,0,1,0,1
21516,2,3,1,1,0,1,0,0,1,0,1
21517,2,1,1,1,0,1,0,0,1,0,1
21518,2,1,1,1,0,1,0,0,1,0,1
21519,2,1,1,1,0,1,0,0,1,0,1
21520,2,3,1,1,0,1,0,0,1,0,1
21521,2,1,1,1,0,1,0,1,0,0,1
21522,2,1,1,1,0,1,0,1,0,0,1
21523,2,1,1,1,0,1,0,1,0,0,1
21524,5,1,1,0,1,1,0,1,0,0,1
21525,11,1,1,0,1,1,0,1,0,0,1
21526,11,1,1,0,1,1,0,1,0,0,1
21527,2,1,1,0,1,1,0,1,0,0,1
21528,2,1,1,0,1,1,0,1,0,0,1
21529,2,1,1,0,1,1,0,1,0,0,1
21530,18,1,1,1,0,1,0,1,0,0,1
21531,2,1,1,0,1,1,0,1,0,0,1
21533,2,1,1,1,0,1,0,1,0,0,1
21534,5,1,1,1,0,1,0,1,0,0,1
21535,18,1,1,1,0,1,0,1,0,0,1
21536,5,1,1,1,0,1,0,1,0,0,1
21537,2,1,1,1,0,1,0,1,0,0,1
21538,18,1,1,1,0,1,0,1,0,0,1
21539,5,1,1,1,0,1,0,1,0,0,1
21540,18,1,1,1,0,1,0,1,0,0,1
21541,18,1,3,1,0,1,0,1,0,0,1
21542,5,1,1,1,0,1,0,1,0,0,1
21543,5,1,1,1,0,1,0,1,0,0,1
21544,2,1,1,1,0,1,0,1,0,0,1
21545,18,1,1,1,0,1,0,1,0,0,1
21546,18,1,1,1,0,1,0,1,0,0,1
21547,18,1,1,1,0,1,0,1,0,0,1
21548,2,1,1,1,0,1,0,1,0,0,1
21549,18,1,1,1,0,1,0,1,0,0,1
21550,4,1,1,1,0,1,0,1,0,0,1
21551,18,1,1,1,0,1,0,1,0,0,1
21552,18,1,1,1,0,1,0,1,0,0,1
21553,2,1,1,1,0,1,0,1,0,0,1
21554,18,1,1,1,0,1,0,1,0,0,1
21556,5,1,1,1,0,1,0,1,0,0,1
21557,13,1,1,1,0,1,0,1,0,0,1
21558,6,1,1,1,0,1,0,1,0,0,1
21559,18,1,1,1,0,1,0,1,0,0,1
21560,2,1,1,1,0,1,0,1,0,0,1
21561,4,1,1,1,0,1,0,1,0,0,1
21562,2,1,1,1,0,1,0,1,0,0,1
21563,19,1,1,1,0,1,0,1,0,0,1
21564,2,1,1,1,0,1,0,1,0,0,1
21565,2,1,1,1,0,1,0,1,0,0,1
21566,4,1,1,1,0,1,0,1,0,0,1
21567,2,3,1,1,0,1,0,1,0,0,1
21568,2,1,1,1,0,1,0,1,0,0,1
21569,4,1,1,1,0,1,0,1,0,0,1
21570,5,1,1,1,0,1,0,1,0,0,1
21571,18,1,1,1,0,1,0,1,0,0,1
21572,4,1,1,1,0,1,0,1,0,0,1
21573,2,1,1,1,0,1,0,1,0,0,1
21574,4,1,1,1,0,1,0,1,0,0,1
21575,18,1,1,1,0,1,0,1,0,0,1
21576,2,1,1,1,0,1,0,1,0,0,1
21577,5,1,1,1,0,1,0,1,0,0,1
21578,5,1,1,1,0,1,0,1,0,0,1
21579,4,1,1,1,0,1,0,1,0,0,1
21580,5,1,1,1,0,1,0,1,0,0,1
21581,5,1,1,1,0,1,0,1,0,0,1
21583,2,1,1,1,0,1,0,1,0,0,1
21584,2,1,1,1,0,1,0,1,0,0,1
21585,2,3,1,1,0,1,0,1,0,0,1
21586,18,3,1,1,0,1,0,1,0,0,1
21587,19,1,2,1,0,1,0,1,0,0,1
21588,19,1,1,1,0,1,0,1,0,0,1
21589,19,1,1,1,0,1,0,1,0,0,1
21590,5,1,1,1,0,1,0,1,0,0,1
21591,2,1,1,1,0,1,0,1,0,0,1
21592,13,1,1,1,0,1,0,1,0,0,1
21593,18,3,1,1,0,1,0,1,0,0,1
21594,18,1,1,1,0,1,0,1,0,0,1
21595,2,1,1,1,0,1,0,1,0,0,1
21596,5,1,2,1,0,1,0,1,0,0,1
21597,18,3,5,1,0,1,0,1,0,0,1
21598,5,1,1,1,0,1,0,1,0,0,1
21599,5,1,1,1,0,1,0,1,0,0,1
21600,6,1,1,1,0,1,0,0,1,0,1
21601,6,1,1,1,0,1,0,0,1,0,1
21602,2,1,1,1,0,1,0,0,1,0,1
21603,19,1,1,1,0,1,0,0,1,0,1
21604,5,1,1,1,0,1,0,0,1,0,1
21605,2,1,1,1,0,1,0,0,1,0,1
21606,5,1,1,1,0,1,0,0,1,0,1
21607,18,1,1,1,0,1,0,0,1,0,1
21608,6,1,1,1,0,1,0,0,1,0,1
21609,6,1,1,1,0,1,0,0,1,0,1
21610,6,1,1,1,0,1,0,0,1,0,1
21611,2,3,1,1,0,1,0,0,1,0,1
21612,13,1,1,1,0,1,0,0,1,0,1
21613,18,1,1,1,0,1,0,0,1,0,1
21614,2,1,1,1,0,1,0,0,1,0,1
21615,6,1,1,1,0,1,0,0,1,0,1
21616,6,1,1,1,0,1,0,0,1,0,1
21618,18,1,1,1,0,1,0,0,1,0,1
21619,6,1,1,1,0,1,0,0,1,0,1
21620,6,1,1,1,0,1,0,0,1,0,1
21621,6,1,2,1,0,1,0,0,1,0,1
21622,6,1,1,1,0,1,0,0,1,0,1
21623,18,1,1,1,0,1,0,1,0,0,1
21624,2,1,1,1,0,1,0,1,0,0,1
21625,2,3,1,1,0,1,0,1,0,0,1
21627,18,3,1,0,1,1,0,1,0,0,1
21628,18,3,1,0,1,1,0,1,0,0,1
21629,2,3,1,0,1,1,0,1,0,0,1
21630,2,1,1,0,1,1,0,1,0,0,1
21631,2,3,1,0,1,1,0,1,0,0,1
21632,18,3,1,0,1,1,0,1,0,0,1
21633,4,1,1,0,1,1,0,1,0,0,1
21634,5,1,1,0,1,1,0,1,0,0,1
21635,18,3,1,0,1,1,0,0,1,0,1
21637,2,3,1,0,1,1,0,1,0,0,1
21638,18,1,1,1,0,1,0,1,0,0,1
21639,12,1,1,0,1,1,0,1,0,0,1
21640,1,1,1,0,1,1,0,1,0,0,1
21641,18,3,1,0,1,1,0,1,0,0,1
21642,4,1,1,0,1,1,0,1,0,0,1
21643,18,1,1,0,1,1,0,1,0,0,1
21644,2,3,1,0,1,1,0,1,0,0,1
21645,2,1,1,0,1,1,0,1,0,0,1
21646,10,3,1,0,1,1,0,1,0,0,1
21647,5,3,1,0,1,1,0,1,0,0,1
21648,2,3,5,0,1,1,0,1,0,0,1
21649,5,3,1,0,1,1,0,1,0,0,1
21650,5,3,1,0,1,1,0,1,0,0,1
21651,5,3,1,0,1,1,0,1,0,0,1
21652,5,3,3,0,1,1,0,1,0,0,1
21653,5,3,3,0,1,1,0,1,0,0,1
21654,5,3,1,0,1,1,0,1,0,0,1
21655,5,3,1,0,1,1,0,1,0,0,1
21656,5,3,1,0,1,1,0,1,0,0,1
21657,5,3,3,0,1,1,0,1,0,0,1
21658,5,3,1,0,1,1,0,1,0,0,1
21659,5,3,1,0,1,1,0,0,1,0,1
21660,5,3,3,0,1,1,0,0,1,0,1
21661,1,1,1,0,1,1,0,1,0,0,1
21662,1,1,1,0,1,1,0,0,1,0,1
21666,16,1,2,1,0,1,0,0,1,0,1
21668,14,1,1,1,0,1,0,0,1,0,1
21669,14,1,1,1,0,1,0,1,0,0,1
21670,14,1,1,1,0,1,0,1,0,0,1
21671,13,1,1,1,0,1,0,1,0,0,1
21672,13,1,1,1,0,1,0,0,1,0,1
21673,10,1,1,1,0,1,0,0,1,0,1
21674,13,1,1,1,0,1,0,0,1,0,1
21676,13,1,1,1,0,1,0,0,1,0,1
21677,17,1,1,1,0,1,0,0,1,0,1
21678,3,1,2,0,1,1,0,0,1,0,1
21679,3,1,1,0,1,1,0,0,1,0,1
21680,3,1,1,0,1,1,0,0,1,0,1
21681,3,1,1,0,1,1,0,0,1,0,1
21682,3,1,2,0,1,1,0,0,1,0,1
21683,3,1,1,0,1,1,0,0,1,0,1
21684,17,1,1,0,1,1,0,0,1,0,1
21685,17,1,2,0,1,1,0,0,1,0,1
21686,17,1,2,0,1,1,0,0,1,0,1
21687,17,1,2,0,1,1,0,0,1,0,1
21688,17,1,2,0,1,1,0,0,1,0,1
21689,17,1,5,0,1,1,0,0,1,0,1
21690,17,1,2,0,1,1,0,0,1,0,1
21691,17,1,2,0,1,1,0,0,1,0,1
21692,17,1,5,0,1,1,0,0,1,0,1
21693,17,1,2,0,1,1,0,0,1,0,1
21694,17,1,1,0,1,1,0,0,1,0,1
21695,18,1,1,0,1,1,0,0,1,0,1
21696,16,1,1,0,1,1,0,0,1,0,1
21697,19,1,1,1,0,1,0,1,0,0,1
21698,10,1,1,1,0,1,0,0,1,0,1
21699,1,1,3,1,0,1,0,1,0,0,1
21700,1,3,2,0,1,1,0,0,1,0,1
21701,1,1,2,0,1,1,0,1,0,0,1
21702,1,1,2,0,1,1,0,1,0,0,1
21703,1,1,1,0,1,1,0,1,0,0,1
21704,1,1,3,0,1,1,0,1,0,0,1
21705,1,1,1,1,0,1,0,1,0,0,1
21707,1,1,1,1,0,1,0,1,0,0,1
21708,1,1,1,1,0,1,0,1,0,0,1
21709,1,1,1,1,0,1,0,1,0,0,1
21710,1,1,1,1,0,1,0,1,0,0,1
21711,1,1,1,1,0,1,0,1,0,0,1
21713,1,1,1,1,0,1,0,1,0,0,1
21714,1,1,1,1,0,1,0,1,0,0,1
21715,11,1,1,1,0,1,0,1,0,0,1
21716,1,1,1,1,0,1,0,0,1,0,1
21717,1,1,2,1,0,1,0,0,1,0,1
21718,16,1,2,0,1,1,0,0,1,0,1
21720,1,1,1,1,0,1,0,0,1,0,1
21724,16,3,1,0,1,1,0,1,0,0,1
21727,16,3,2,0,1,1,0,1,0,0,1
21728,16,1,2,0,1,1,0,1,0,0,1
21729,16,3,1,0,1,1,0,1,0,0,1
21730,16,1,2,0,1,1,0,1,0,0,1
21731,16,3,2,0,1,1,0,0,1,0,1
21732,7,1,1,1,0,1,0,1,0,0,1
21733,17,1,1,0,1,1,0,0,1,0,1
21734,17,1,2,0,1,1,0,1,0,0,1
21735,17,1,2,0,1,1,0,1,0,0,1
21736,17,1,2,0,1,1,0,1,0,0,1
21737,17,1,2,0,1,1,0,1,0,0,1
21738,17,1,2,0,1,1,0,1,0,0,1
21739,17,1,2,0,1,1,0,1,0,0,1
21740,17,1,2,0,1,1,0,1,0,0,1
21741,17,1,2,0,1,1,0,1,0,0,1
21742,17,1,2,0,1,1,0,1,0,0,1
21743,17,1,2,0,1,1,0,1,0,0,1
21744,17,1,2,0,1,1,0,1,0,0,1
21745,17,1,2,0,1,1,0,1,0,0,1
21746,17,1,2,0,1,1,0,1,0,0,1
21747,17,1,2,0,1,1,0,1,0,0,1
21748,17,1,2,0,1,1,0,1,0,0,1
21749,17,1,2,0,1,1,0,1,0,0,1
21750,17,1,2,0,1,1,0,1,0,0,1
21751,17,1,2,0,1,1,0,1,0,0,1
21752,17,1,2,0,1,1,0,1,0,0,1
21753,17,1,2,0,1,1,0,1,0,0,1
21754,17,1,2,0,1,1,0,1,0,0,1
21755,17,1,2,0,1,1,0,1,0,0,1
21756,17,1,2,0,1,1,0,1,0,0,1
21757,17,1,2,0,1,1,0,1,0,0,1
21758,17,1,2,0,1,1,0,1,0,0,1
21759,17,1,2,0,1,1,0,1,0,0,1
21760,17,1,2,0,1,1,0,1,0,0,1
21761,17,1,2,0,1,1,0,1,0,0,1
21762,17,1,2,0,1,1,0,1,0,0,1
21763,17,1,2,0,1,1,0,1,0,0,1
21764,17,1,1,0,1,1,0,1,0,0,1
21765,17,1,2,0,1,1,0,1,0,0,1
21767,17,1,2,0,1,1,0,1,0,0,1
21768,17,1,2,0,1,1,0,1,0,0,1
21769,17,1,2,0,1,1,0,1,0,0,1
21770,17,1,2,0,1,1,0,0,1,0,1
21771,17,1,2,0,1,1,0,0,1,0,1
21772,17,1,2,0,1,1,0,0,1,0,1
21773,17,1,2,0,1,1,0,0,1,0,1
21774,17,1,2,0,1,1,0,0,1,0,1
21775,17,1,2,0,1,1,0,0,1,0,1
21776,17,1,2,0,1,1,0,0,1,0,1
21777,17,1,1,0,1,1,0,0,1,0,1
21778,17,1,2,0,1,1,0,0,1,0,1
21779,17,1,3,0,1,1,0,0,1,0,1
21780,17,1,2,0,1,1,0,0,1,0,1
21781,17,1,1,0,1,1,0,0,1,0,1
21782,17,1,2,0,1,1,0,0,1,0,1
21783,17,1,2,0,1,1,0,0,1,0,1
21784,17,1,2,0,1,1,0,0,1,0,1
21785,17,1,2,0,1,1,0,0,1,0,1
21786,17,1,2,0,1,1,0,0,1,0,1
21787,17,1,1,0,1,1,0,0,1,0,1
21788,17,1,2,0,1,1,0,0,1,0,1
21789,17,1,2,0,1,1,0,0,1,0,1
21790,17,1,2,0,1,1,0,0,1,0,1
21791,17,1,2,0,1,1,0,0,1,0,1
21792,17,1,1,0,1,1,0,0,1,0,1
21793,17,1,2,0,1,1,0,0,1,0,1
21794,17,1,2,0,1,1,0,0,1,0,1
21795,17,1,2,0,1,1,0,0,1,0,1
21796,17,1,2,0,1,1,0,0,1,0,1
21797,17,1,2,0,1,1,0,0,1,0,1
21798,17,1,2,0,1,1,0,0,1,0,1
21799,17,1,1,0,1,1,0,0,1,0,1
21800,17,1,2,0,1,1,0,0,1,0,1
21801,17,1,2,0,1,1,0,0,1,0,1
21802,17,1,2,0,1,1,0,0,1,0,1
21803,17,1,2,0,1,1,0,0,1,0,1
21805,17,1,2,0,1,1,0,0,1,0,1
21806,17,1,1,0,1,1,0,0,1,0,1
21807,17,1,2,0,1,1,0,0,1,0,1
21808,17,1,2,0,1,1,0,0,1,0,1
21809,17,1,2,0,1,1,0,0,1,0,1
21810,17,1,2,0,1,1,0,0,1,0,1
21811,17,1,2,0,1,1,0,0,1,0,1
21812,17,1,2,0,1,1,0,0,1,0,1
21813,17,1,2,0,1,1,0,0,1,0,1
21814,17,1,2,0,1,1,0,0,1,0,1
21815,17,1,2,0,1,1,0,0,1,0,1
21816,17,1,2,0,1,1,0,0,1,0,1
21817,17,1,2,0,1,1,0,0,1,0,1
21818,17,1,1,0,1,1,0,0,1,0,1
21819,17,1,2,0,1,1,0,0,1,0,1
21820,17,1,2,0,1,1,0,0,1,0,1
21821,17,1,2,0,1,1,0,0,1,0,1
21822,17,1,2,0,1,1,0,0,1,0,1
21823,17,1,2,0,1,1,0,0,1,0,1
21824,17,1,1,0,1,1,0,0,1,0,1
21825,17,1,2,0,1,1,0,0,1,0,1
21826,17,1,2,0,1,1,0,0,1,0,1
21827,17,1,2,0,1,1,0,0,1,0,1
21828,17,1,1,0,1,1,0,0,1,0,1
21829,17,1,2,0,1,1,0,0,1,0,1
21830,17,1,2,0,1,1,0,0,1,0,1
21831,17,1,2,0,1,1,0,0,1,0,1
21832,17,1,2,0,1,1,0,0,1,0,1
21833,17,1,2,0,1,1,0,0,1,0,1
21834,17,1,2,0,1,1,0,0,1,0,1
21835,17,1,2,0,1,1,0,0,1,0,1
21836,17,1,1,0,1,1,0,0,1,0,1
21837,17,1,2,0,1,1,0,0,1,0,1
21838,17,1,1,0,1,1,0,0,1,0,1
21839,17,1,2,0,1,1,0,0,1,0,1
21840,17,1,1,0,1,1,0,0,1,0,1
21841,17,1,2,0,1,1,0,0,1,0,1
21842,17,1,2,0,1,1,0,0,1,0,1
21843,17,1,2,0,1,1,0,0,1,0,1
21844,17,1,2,0,1,1,0,0,1,0,1
21845,17,1,2,0,1,1,0,0,1,0,1
21846,17,1,2,0,1,1,0,0,1,0,1
21847,17,1,1,0,1,1,0,0,1,0,1
21848,17,1,2,0,1,1,0,0,1,0,1
21849,17,1,2,0,1,1,0,0,1,0,1
21850,17,1,2,0,1,1,0,0,1,0,1
21851,17,1,2,0,1,1,0,0,1,0,1
21852,17,1,2,0,1,1,0,0,1,0,1
21853,17,1,2,0,1,1,0,0,1,0,1
21854,17,1,2,0,1,1,0,0,1,0,1
21855,17,1,2,0,1,1,0,0,1,0,1
21856,17,1,2,0,1,1,0,0,1,0,1
21857,17,1,2,0,1,1,0,0,1,0,1
21858,17,1,1,0,1,1,0,0,1,0,1
21859,17,1,1,0,1,1,0,0,1,0,1
21860,17,1,2,0,1,1,0,0,1,0,1
21861,17,1,2,0,1,1,0,0,1,0,1
21862,17,1,2,0,1,1,0,0,1,0,1
21863,17,1,3,0,1,1,0,0,1,0,1
21864,17,1,2,0,1,1,0,0,1,0,1
21865,17,1,2,0,1,1,0,0,1,0,1
21866,17,1,1,0,1,1,0,0,1,0,1
21867,17,1,1,0,1,1,0,0,1,0,1
21869,17,1,2,0,1,1,0,0,1,0,1
21870,17,1,2,0,1,1,0,0,1,0,1
21872,17,1,2,0,1,1,0,0,1,0,1
21873,17,1,2,0,1,1,0,0,1,0,1
21874,17,1,2,0,1,1,0,0,1,0,1
21875,17,1,2,0,1,1,0,0,1,0,1
21876,17,1,2,0,1,1,0,0,1,0,1
21877,17,1,2,0,1,1,0,0,1,0,1
21878,17,1,1,0,1,1,0,0,1,0,1
21879,17,1,1,0,1,1,0,0,1,0,1
21880,17,1,2,0,1,1,0,0,1,0,1
21881,17,1,2,0,1,1,0,0,1,0,1
21882,17,1,2,0,1,1,0,0,1,0,1
21883,17,1,2,0,1,1,0,0,1,0,1
21884,17,1,1,0,1,1,0,0,1,0,1
21885,17,1,2,0,1,1,0,0,1,0,1
21886,17,1,3,0,1,1,0,0,1,0,1
21887,17,1,1,0,1,1,0,0,1,0,1
21888,17,1,3,0,1,1,0,0,1,0,1
21889,17,1,2,0,1,1,0,0,1,0,1
21890,17,1,2,0,1,1,0,0,1,0,1
21891,17,1,2,0,1,1,0,0,1,0,1
21892,17,1,1,0,1,1,0,0,1,0,1
21893,17,1,2,0,1,1,0,0,1,0,1
21894,17,1,2,0,1,1,0,0,1,0,1
21895,17,1,2,0,1,1,0,0,1,0,1
21896,17,1,2,0,1,1,0,0,1,0,1
21897,17,1,2,0,1,1,0,0,1,0,1
21898,17,1,2,0,1,1,0,0,1,0,1
21899,17,1,2,0,1,1,0,0,1,0,1
21900,17,1,2,0,1,1,0,0,1,0,1
21901,17,1,2,0,1,1,0,0,1,0,1
21903,17,1,1,0,1,1,0,0,1,0,1
21904,17,1,2,0,1,1,0,0,1,0,1
21905,17,1,1,0,1,1,0,0,1,0,1
21906,17,1,2,0,1,1,0,0,1,0,1
21907,17,1,2,0,1,1,0,0,1,0,1
21908,17,1,2,0,1,1,0,0,1,0,1
21909,17,1,2,0,1,1,0,0,1,0,1
21910,17,1,2,0,1,1,0,0,1,0,1
21911,17,1,2,0,1,1,0,0,1,0,1
21912,17,1,3,0,1,1,0,0,1,0,1
21913,17,1,2,0,1,1,0,0,1,0,1
21914,17,1,2,0,1,1,0,0,1,0,1
21915,17,1,1,0,1,1,0,0,1,0,1
21916,17,1,2,0,1,1,0,0,1,0,1
21918,17,1,5,0,1,1,0,0,1,0,1
21919,17,1,2,0,1,1,0,0,1,0,1
21920,17,1,1,0,1,1,0,0,1,0,1
21921,17,1,2,0,1,1,0,0,1,0,1
21922,17,1,1,0,1,1,0,0,1,0,1
21923,17,1,2,0,1,1,0,0,1,0,1
21924,17,1,2,0,1,1,0,0,1,0,1
21925,17,1,1,0,1,1,0,0,1,0,1
21926,17,1,1,0,1,1,0,0,1,0,1
21927,17,1,2,0,1,1,0,0,1,0,1
21928,17,1,1,0,1,1,0,0,1,0,1
21929,17,1,1,0,1,1,0,0,1,0,1
21931,17,1,2,0,1,1,0,0,1,0,1
21932,17,1,5,0,1,1,0,0,1,0,1
21933,17,1,2,0,1,1,0,0,1,0,1
21934,17,1,2,0,1,1,0,0,1,0,1
21935,17,1,2,0,1,1,0,0,1,0,1
21936,17,1,5,0,1,1,0,0,1,0,1
21937,17,1,1,1,0,1,0,0,1,0,1
21938,17,1,2,1,0,1,0,0,1,0,1
21939,17,1,2,0,1,1,0,0,1,0,1
21940,17,1,2,0,1,1,0,1,0,0,1
21941,12,1,1,0,1,1,0,1,0,0,1
21942,12,1,1,1,0,1,0,1,0,0,1
21944,12,1,1,1,0,1,0,1,0,0,1
21946,12,1,1,1,0,1,0,1,0,0,1
21947,12,1,1,1,0,1,0,1,0,0,1
21948,14,1,1,1,0,1,0,1,0,0,1
21949,3,1,1,1,0,1,0,1,0,0,1
21950,16,1,1,1,0,1,0,1,0,0,1
21951,1,1,1,1,0,1,0,1,0,0,1
21952,1,1,3,1,0,1,0,0,1,0,1
21955,1,1,2,1,0,1,0,1,0,0,1
21959,1,1,1,1,0,1,0,1,0,0,1
21960,1,1,1,1,0,1,0,1,0,0,1
21962,1,1,1,1,0,1,0,1,0,0,1
21963,1,1,1,1,0,1,0,1,0,0,1
21964,1,1,1,1,0,1,0,1,0,0,1
21965,1,1,1,1,0,1,0,1,0,0,1
21966,1,1,3,1,0,1,0,1,0,0,1
21967,1,1,1,1,0,1,0,0,1,0,1
21968,1,1,1,1,0,1,0,0,1,0,1
21969,1,1,5,0,1,1,0,1,0,0,1
21970,1,1,1,0,1,1,0,1,0,0,1
21971,1,1,2,0,1,1,0,1,0,0,1
21972,1,1,1,0,1,1,0,1,0,0,1
21973,1,1,1,0,1,1,0,1,0,0,1
21974,1,1,2,0,1,1,0,1,0,0,1
21975,1,1,1,0,1,1,0,1,0,0,1
21976,1,1,1,0,1,1,0,1,0,0,1
21977,1,1,1,0,1,1,0,1,0,0,1
21978,1,1,1,0,1,1,0,0,1,0,1
21979,1,1,2,1,0,1,0,1,0,0,1
21980,1,1,2,1,0,1,0,1,0,0,1
21981,1,1,1,1,0,1,0,1,0,0,1
21982,2,1,1,1,0,1,0,0,1,0,1
21986,3,1,1,1,0,1,0,1,0,0,1
21987,2,1,1,1,0,1,0,0,1,0,1
21988,17,1,2,1,0,1,0,1,0,0,1
21989,17,1,2,1,0,1,0,0,1,0,1
21990,17,1,2,1,0,1,0,0,1,0,1
21991,17,1,2,1,0,1,0,0,1,0,1
21992,17,1,2,1,0,1,0,0,1,0,1
21993,17,1,2,1,0,1,0,0,1,0,1
21994,17,1,2,1,0,1,0,0,1,0,1
